case,prompt_id,seed,step,age,model,baseline_guided_noise_error,residual_relative_l1,corrected_feature_relative_l1,guided_noise_error,recovery_fraction,milliseconds
people_seed101,people,101,9,2,oracle,0.20442071557044983,0.0,0.0,0.04080755636096001,0.8003746526026789,1336.2513427734375
people_seed101,people,101,12,2,cached_lowrank,0.188351571559906,0.9844942092895508,0.34642115235328674,0.1889628767967224,-0.0032455542141413885,1414.9959716796875
people_seed101,people,101,12,2,conv_delta,0.188351571559906,0.984644889831543,0.34647420048713684,0.18907910585403442,-0.0038626398925321556,1418.03173828125
people_seed101,people,101,12,2,shallow_delta,0.188351571559906,0.9845882058143616,0.3464542329311371,0.18911871314048767,-0.004072923704476086,1418.321044921875
people_seed101,people,101,12,2,combined,0.188351571559906,0.9841189384460449,0.34628912806510925,0.18897823989391327,-0.003327120282656886,1419.5745849609375
people_seed101,people,101,12,2,combined_spatial_shuffle,0.188351571559906,0.9933544397354126,0.3495388925075531,0.18969111144542694,-0.007111912443453591,1418.2099609375
people_seed101,people,101,12,2,oracle,0.188351571559906,0.0,0.0,0.048096247017383575,0.7446464257289918,1431.721435546875
people_seed101,people,101,15,2,cached_lowrank,0.13168294727802277,0.9534221291542053,0.23375095427036285,0.12549833953380585,0.046965897043292404,1479.2056884765625
people_seed101,people,101,15,2,conv_delta,0.13168294727802277,0.9553368091583252,0.23422037065029144,0.1254415661096573,0.04739703429623294,1481.456787109375
people_seed101,people,101,15,2,shallow_delta,0.13168294727802277,0.9519173502922058,0.23338203132152557,0.12456545978784561,0.054050183697285974,1481.44482421875
people_seed101,people,101,15,2,combined,0.13168294727802277,0.9535587430000305,0.23378443717956543,0.12480376660823822,0.052240482249083495,1480.5382080078125
people_seed101,people,101,15,2,combined_spatial_shuffle,0.13168294727802277,0.9587491154670715,0.23505696654319763,0.1254367083311081,0.047433924255408426,1482.41552734375
people_seed101,people,101,15,2,oracle,0.13168294727802277,0.0,0.0,0.05132513493299484,0.610237042882767,1482.8819580078125
people_seed101,people,101,18,2,cached_lowrank,0.18060250580310822,0.8910053372383118,0.23387743532657623,0.1661098748445511,0.0802460126126761,1514.6640625
people_seed101,people,101,18,2,conv_delta,0.18060250580310822,0.8919754028320312,0.2341320663690567,0.16577541828155518,0.08209790587134734,1516.2969970703125
people_seed101,people,101,18,2,shallow_delta,0.18060250580310822,0.8924437761306763,0.23425500094890594,0.16581052541732788,0.08190351689752558,1515.4365234375
people_seed101,people,101,18,2,combined,0.18060250580310822,0.8930201530456543,0.23440629243850708,0.16574575006961823,0.08226217940567634,1515.322998046875
people_seed101,people,101,18,2,combined_spatial_shuffle,0.18060250580310822,0.8979125618934631,0.23569050431251526,0.16627995669841766,0.07930426569111344,1516.6953125
people_seed101,people,101,18,2,oracle,0.18060250580310822,0.0,0.0,0.08620865643024445,0.5226607956136079,1514.8778076171875
people_seed202,people,202,4,2,cached_lowrank,0.11157480627298355,0.9676914811134338,0.6329424381256104,0.12009058892726898,-0.07632352623987859,1085.1395263671875
people_seed202,people,202,4,2,conv_delta,0.11157480627298355,0.9656543135643005,0.6316099762916565,0.11852023005485535,-0.06224903285853648,1092.6102294921875
people_seed202,people,202,4,2,shallow_delta,0.11157480627298355,0.9619502425193787,0.6291872262954712,0.1142827570438385,-0.02427027087306399,1092.4405517578125
people_seed202,people,202,4,2,combined,0.11157480627298355,0.9638468623161316,0.6304277777671814,0.11600007861852646,-0.03966193169733903,1094.954833984375
people_seed202,people,202,4,2,combined_spatial_shuffle,0.11157480627298355,1.0011566877365112,0.6548312306404114,0.11919231712818146,-0.06827267830123396,1089.13623046875
people_seed202,people,202,4,2,oracle,0.11157480627298355,0.0,0.0,0.011914587579667568,0.8932143556627216,1142.205810546875
people_seed202,people,202,9,2,cached_lowrank,0.11952675879001617,0.9883974194526672,0.3838575482368469,0.12152189016342163,-0.01669192232435994,1312.37548828125
people_seed202,people,202,9,2,conv_delta,0.11952675879001617,0.9866052269935608,0.3831615149974823,0.12101584672927856,-0.012458197263412874,1320.630126953125
people_seed202,people,202,9,2,shallow_delta,0.11952675879001617,0.9832078218460083,0.38184210658073425,0.11936165392398834,0.0013813213685304323,1321.6312255859375
people_seed202,people,202,9,2,combined,0.11952675879001617,0.98354572057724,0.3819733262062073,0.1199231743812561,-0.0033165426324020843,1322.0738525390625
people_seed202,people,202,9,2,combined_spatial_shuffle,0.11952675879001617,1.0045722723007202,0.39013928174972534,0.12103885412216187,-0.012650684645453577,1317.330078125
people_seed202,people,202,9,2,oracle,0.11952675879001617,0.0,0.0,0.028475001454353333,0.7617688144260816,1336.8123779296875
people_seed202,people,202,12,2,cached_lowrank,0.10054997354745865,0.9828824996948242,0.2664199471473694,0.09820592403411865,0.023312283739524077,1397.586181640625
people_seed202,people,202,12,2,conv_delta,0.10054997354745865,0.9861615300178528,0.26730877161026,0.09818699210882187,0.02350056748171569,1398.6431884765625
people_seed202,people,202,12,2,shallow_delta,0.10054997354745865,0.9828824996948242,0.2664199471473694,0.09708026796579361,0.03450727493257241,1398.141845703125
people_seed202,people,202,12,2,combined,0.10054997354745865,0.9845024347305298,0.2668590545654297,0.09764435887336731,0.028897219676740304,1399.7171630859375
people_seed202,people,202,12,2,combined_spatial_shuffle,0.10054997354745865,0.993632435798645,0.2693338394165039,0.09797550737857819,0.02560384730151459,1399.337890625
people_seed202,people,202,12,2,oracle,0.10054997354745865,0.0,0.0,0.03172216936945915,0.6845133991558279,1404.2718505859375
people_seed202,people,202,15,2,cached_lowrank,0.10300373286008835,0.9463086128234863,0.20016594231128693,0.09546660631895065,0.07317333393514483,1443.9215087890625
people_seed202,people,202,15,2,conv_delta,0.10300373286008835,0.9488423466682434,0.20070187747478485,0.09537605196237564,0.07405247058447398,1447.1434326171875
people_seed202,people,202,15,2,shallow_delta,0.10300373286008835,0.9457572102546692,0.20004931092262268,0.0949304848909378,0.07837820771133186,1445.1588134765625
people_seed202,people,202,15,2,combined,0.10300373286008835,0.9463932514190674,0.20018385350704193,0.09489648789167404,0.07870826370367091,1445.6796875
people_seed202,people,202,15,2,combined_spatial_shuffle,0.10300373286008835,0.9525749087333679,0.20149140059947968,0.09528329968452454,0.07495294550199072,1447.0235595703125
people_seed202,people,202,15,2,oracle,0.10300373286008835,0.0,0.0,0.0415426529943943,0.5966878884785431,1445.241455078125
people_seed202,people,202,18,2,cached_lowrank,0.16006815433502197,0.8662284016609192,0.21431009471416473,0.14042337238788605,0.12272760955323743,1472.4315185546875
people_seed202,people,202,18,2,conv_delta,0.16006815433502197,0.8674184679985046,0.21460451185703278,0.13966013491153717,0.12749581269470317,1471.9925537109375
people_seed202,people,202,18,2,shallow_delta,0.16006815433502197,0.8683357238769531,0.21483145654201508,0.13985700905323029,0.12626587321979016,1472.9503173828125
people_seed202,people,202,18,2,combined,0.16006815433502197,0.869245171546936,0.21505644917488098,0.1395370364189148,0.1282648506906354,1473.046142578125
people_seed202,people,202,18,2,combined_spatial_shuffle,0.16006815433502197,0.8752945065498352,0.21655309200286865,0.1404096931219101,0.12281306856307471,1475.150390625
people_seed202,people,202,18,2,oracle,0.16006815433502197,0.0,0.0,0.08142289519309998,0.4913235831864332,1468.123046875
portrait_seed101,portrait,101,4,2,cached_lowrank,0.09339171648025513,1.001660943031311,0.6782856583595276,0.10877817124128342,-0.16475181462460103,1108.2877197265625
portrait_seed101,portrait,101,4,2,conv_delta,0.09339171648025513,0.9991061687469482,0.6765556931495667,0.11609358340501785,-0.24308223234725912,1122.3543701171875
portrait_seed101,portrait,101,4,2,shallow_delta,0.09339171648025513,0.99668949842453,0.6749191880226135,0.10973074287176132,-0.17495155895288197,1120.3529052734375
portrait_seed101,portrait,101,4,2,combined,0.09339171648025513,1.0002514123916626,0.6773311495780945,0.11329562962055206,-0.21312289665973772,1124.529541015625
portrait_seed101,portrait,101,4,2,combined_spatial_shuffle,0.09339171648025513,1.0455843210220337,0.7080288529396057,0.09922222793102264,-0.06243071302796114,1112.5313720703125
portrait_seed101,portrait,101,4,2,oracle,0.09339171648025513,0.0,0.0,0.012994224205613136,0.8608632039827604,1198.303466796875
portrait_seed101,portrait,101,9,2,cached_lowrank,0.041792478412389755,1.0510454177856445,0.23540951311588287,0.04408914968371391,-0.05495417736803302,1346.896484375
portrait_seed101,portrait,101,9,2,conv_delta,0.041792478412389755,1.046295404434204,0.23434561491012573,0.04395471513271332,-0.05173746096097876,1351.3277587890625
portrait_seed101,portrait,101,9,2,shallow_delta,0.041792478412389755,1.0401561260223389,0.23297056555747986,0.04313625767827034,-0.03215361512233764,1352.6639404296875
portrait_seed101,portrait,101,9,2,combined,0.041792478412389755,1.0420962572097778,0.23340511322021484,0.04340244457125664,-0.038522868708106894,1353.6790771484375
portrait_seed101,portrait,101,9,2,combined_spatial_shuffle,0.041792478412389755,1.059752106666565,0.23735959827899933,0.04415811970829964,-0.05660447491452352,1343.0877685546875
portrait_seed101,portrait,101,9,2,oracle,0.041792478412389755,0.0,0.0,0.013905830681324005,0.667264751707056,1341.1964111328125
portrait_seed101,portrait,101,12,2,cached_lowrank,0.05689717084169388,0.9946020245552063,0.20458829402923584,0.052820269018411636,0.07165385840757331,1411.4034423828125
portrait_seed101,portrait,101,12,2,conv_delta,0.05689717084169388,0.9919846653938293,0.20404990017414093,0.053030941635370255,0.06795116785473762,1410.7882080078125
portrait_seed101,portrait,101,12,2,shallow_delta,0.05689717084169388,0.9894832372665405,0.20353536307811737,0.05221506208181381,0.0822907130638743,1411.3275146484375
portrait_seed101,portrait,101,12,2,combined,0.05689717084169388,0.9908782243728638,0.2038223147392273,0.052616946399211884,0.07522736858728789,1410.973876953125
portrait_seed101,portrait,101,12,2,combined_spatial_shuffle,0.05689717084169388,0.9987894892692566,0.2054496556520462,0.052759844809770584,0.07271584809435706,1407.8497314453125
portrait_seed101,portrait,101,12,2,oracle,0.05689717084169388,0.0,0.0,0.02095710299909115,0.6316670461981228,1410.8682861328125
portrait_seed101,portrait,101,15,2,cached_lowrank,0.07916498929262161,0.9627146124839783,0.2194555550813675,0.07224617153406143,0.08739744450650778,1461.6826171875
portrait_seed101,portrait,101,15,2,conv_delta,0.07916498929262161,0.9619021415710449,0.21927034854888916,0.07237904518842697,0.08571900488878244,1462.860595703125
portrait_seed101,portrait,101,15,2,shallow_delta,0.07916498929262161,0.9608486294746399,0.2190302014350891,0.07200271636247635,0.09047273288537926,1466.276123046875
portrait_seed101,portrait,101,15,2,combined,0.07916498929262161,0.9607954025268555,0.21901805698871613,0.07204033434391022,0.08999754831490178,1465.67333984375
portrait_seed101,portrait,101,15,2,combined_spatial_shuffle,0.07916498929262161,0.9688836932182312,0.22086182236671448,0.0722484439611435,0.08736873955622147,1464.6783447265625
portrait_seed101,portrait,101,15,2,oracle,0.07916498929262161,0.0,0.0,0.033178143203258514,0.5808987849335716,1461.153564453125
portrait_seed101,portrait,101,18,2,cached_lowrank,0.1298809051513672,0.9175819158554077,0.23243103921413422,0.11123517155647278,0.14356023753579558,1498.3162841796875
portrait_seed101,portrait,101,18,2,conv_delta,0.1298809051513672,0.9170617461204529,0.23229928314685822,0.11149316281080246,0.14157386968573316,1502.4693603515625
portrait_seed101,portrait,101,18,2,shallow_delta,0.1298809051513672,0.916560173034668,0.23217223584651947,0.11124874651432037,0.1434557190322344,1502.49560546875
portrait_seed101,portrait,101,18,2,combined,0.1298809051513672,0.9172900319099426,0.23235711455345154,0.11086069047451019,0.1464435026433659,1504.958984375
portrait_seed101,portrait,101,18,2,combined_spatial_shuffle,0.1298809051513672,0.926166296005249,0.2346055507659912,0.11241528391838074,0.13447412622072105,1503.147705078125
portrait_seed101,portrait,101,18,2,oracle,0.1298809051513672,0.0,0.0,0.06975013762712479,0.4629684975952713,1502.23291015625
portrait_seed202,portrait,202,4,2,cached_lowrank,0.07886802405118942,1.0333960056304932,0.6303964257240295,0.08723413199186325,-0.10607731132256834,1123.6595458984375
portrait_seed202,portrait,202,4,2,conv_delta,0.07886802405118942,1.0383213758468628,0.6334009766578674,0.08588027209043503,-0.08891116677012592,1139.98974609375
portrait_seed202,portrait,202,4,2,shallow_delta,0.07886802405118942,1.0312316417694092,0.6290761232376099,0.0828709676861763,-0.05075496290345451,1141.5947265625
portrait_seed202,portrait,202,4,2,combined,0.07886802405118942,1.037988305091858,0.6331978440284729,0.08320578932762146,-0.0550003037177222,1142.5634765625
portrait_seed202,portrait,202,4,2,combined_spatial_shuffle,0.07886802405118942,1.0689350366592407,0.6520761251449585,0.08406076580286026,-0.0658409008484919,1120.5650634765625
portrait_seed202,portrait,202,4,2,oracle,0.07886802405118942,0.0,0.0,0.012841984629631042,0.8371712137570997,1156.421142578125
portrait_seed202,portrait,202,9,2,cached_lowrank,0.07129688560962677,0.995244562625885,0.37565264105796814,0.07416751980781555,-0.040263107899360724,1349.533203125
portrait_seed202,portrait,202,9,2,conv_delta,0.07129688560962677,0.998663604259491,0.3769431412220001,0.07299579679965973,-0.02382868726321428,1351.269775390625
portrait_seed202,portrait,202,9,2,shallow_delta,0.07129688560962677,0.9948644042015076,0.3755091428756714,0.07162822782993317,-0.004647358962081472,1353.5430908203125
portrait_seed202,portrait,202,9,2,combined,0.07129688560962677,0.9956703186035156,0.375813364982605,0.07200413942337036,-0.009919841626968559,1352.227783203125
portrait_seed202,portrait,202,9,2,combined_spatial_shuffle,0.07129688560962677,1.0044747591018677,0.3791365921497345,0.0719778761267662,-0.009551476355756624,1347.4249267578125
portrait_seed202,portrait,202,9,2,oracle,0.07129688560962677,0.0,0.0,0.015042247250676155,0.7890195746692602,1361.064453125
portrait_seed202,portrait,202,12,2,cached_lowrank,0.07528825849294662,0.9891681671142578,0.28343936800956726,0.07128428667783737,0.05318188911866469,1420.760498046875
portrait_seed202,portrait,202,12,2,conv_delta,0.07528825849294662,0.99001544713974,0.2836821675300598,0.0711284801363945,0.055251355786664035,1420.2923583984375
portrait_seed202,portrait,202,12,2,shallow_delta,0.07528825849294662,0.9910838007926941,0.2839882969856262,0.07072250545024872,0.06064362669679295,1421.7802734375
portrait_seed202,portrait,202,12,2,combined,0.07528825849294662,0.9890364408493042,0.28340163826942444,0.07089486718177795,0.058354269299246246,1422.786376953125
portrait_seed202,portrait,202,12,2,combined_spatial_shuffle,0.07528825849294662,0.99318528175354,0.2845904529094696,0.07130419462919235,0.05291746606315139,1421.8990478515625
portrait_seed202,portrait,202,12,2,oracle,0.07528825849294662,0.0,0.0,0.022357771173119545,0.7030377429275492,1430.9237060546875
portrait_seed202,portrait,202,15,2,cached_lowrank,0.10268738865852356,0.9899630546569824,0.2936328649520874,0.09675641357898712,0.05775758013731648,1474.2291259765625
portrait_seed202,portrait,202,15,2,conv_delta,0.10268738865852356,0.9896413683891296,0.2935374677181244,0.09711435437202454,0.054271847393369606,1475.908203125
portrait_seed202,portrait,202,15,2,shallow_delta,0.10268738865852356,0.9898747205734253,0.2936066687107086,0.09649565070867538,0.060296965681327905,1477.715087890625
portrait_seed202,portrait,202,15,2,combined,0.10268738865852356,0.9894880056381226,0.2934919595718384,0.09676158428192139,0.057707226310991615,1477.4359130859375
portrait_seed202,portrait,202,15,2,combined_spatial_shuffle,0.10268738865852356,0.9944851398468018,0.2949741780757904,0.0971907451748848,0.05352793128197359,1478.566162109375
portrait_seed202,portrait,202,15,2,oracle,0.10268738865852356,0.0,0.0,0.037584684789180756,0.6339892826161468,1489.1634521484375
portrait_seed202,portrait,202,18,2,cached_lowrank,0.14284402132034302,0.9332568645477295,0.26975366473197937,0.1316835731267929,0.07813031368335402,1518.4510498046875
portrait_seed202,portrait,202,18,2,conv_delta,0.14284402132034302,0.9348535537719727,0.27021515369415283,0.13222411274909973,0.0743461887524645,1518.14404296875
portrait_seed202,portrait,202,18,2,shallow_delta,0.14284402132034302,0.9352644681930542,0.2703339457511902,0.1317766308784485,0.07747884958429392,1520.8927001953125
portrait_seed202,portrait,202,18,2,combined,0.14284402132034302,0.9372591972351074,0.27091050148010254,0.13222822546958923,0.07431739706449964,1520.705322265625
portrait_seed202,portrait,202,18,2,combined_spatial_shuffle,0.14284402132034302,0.9416608810424805,0.27218279242515564,0.13316155970096588,0.06778345729754541,1520.665771484375
portrait_seed202,portrait,202,18,2,oracle,0.14284402132034302,0.0,0.0,0.07298527657985687,0.4890561333597605,1531.3609619140625
text_seed101,text,101,4,2,cached_lowrank,0.10649028420448303,0.9464418292045593,0.6876273155212402,0.12131045758724213,-0.13916925373493552,1127.17578125
text_seed101,text,101,4,2,conv_delta,0.10649028420448303,0.9380240440368652,0.6815114617347717,0.12322293221950531,-0.15712840039840806,1134.266845703125
text_seed101,text,101,4,2,shallow_delta,0.10649028420448303,0.941053032875061,0.6837121844291687,0.12076979875564575,-0.1340921818157903,1114.869384765625
text_seed101,text,101,4,2,combined,0.10649028420448303,0.9404140114784241,0.6832478642463684,0.12471608072519302,-0.17114985331161997,1116.5416259765625
text_seed101,text,101,4,2,combined_spatial_shuffle,0.10649028420448303,0.9689168334007263,0.7039563059806824,0.11568862199783325,-0.08637724898627877,1129.269775390625
text_seed101,text,101,4,2,oracle,0.10649028420448303,0.0,0.0,0.014141206629574299,0.8672066026002869,1212.510009765625
text_seed101,text,101,9,2,cached_lowrank,0.12293250858783722,0.9881052374839783,0.44306203722953796,0.1289433389902115,-0.048895369267433715,1351.4033203125
text_seed101,text,101,9,2,conv_delta,0.12293250858783722,0.9852481484413147,0.4417809247970581,0.12887462973594666,-0.04833645075959462,1320.533935546875
text_seed101,text,101,9,2,shallow_delta,0.12293250858783722,0.982917070388794,0.44073566794395447,0.12593813240528107,-0.02444938163200568,1322.787109375
text_seed101,text,101,9,2,combined,0.12293250858783722,0.9831546545028687,0.4408422112464905,0.1267259418964386,-0.03085785324140613,1344.323974609375
text_seed101,text,101,9,2,combined_spatial_shuffle,0.12293250858783722,0.9985125660896301,0.44772863388061523,0.12713764607906342,-0.034206879364391714,1329.851806640625
text_seed101,text,101,9,2,oracle,0.12293250858783722,0.0,0.0,0.02129211835563183,0.8267983090866622,1305.8203125
text_seed101,text,101,12,2,cached_lowrank,0.0963512733578682,0.9881168007850647,0.2911931872367859,0.09310001879930496,0.03374376326597587,1392.2587890625
text_seed101,text,101,12,2,conv_delta,0.0963512733578682,0.9896467328071594,0.29164403676986694,0.09297510981559753,0.03504015488960798,1394.2919921875
text_seed101,text,101,12,2,shallow_delta,0.0963512733578682,0.986189067363739,0.29062509536743164,0.0925934910774231,0.03900085748205872,1366.063720703125
text_seed101,text,101,12,2,combined,0.0963512733578682,0.9854875802993774,0.2904183566570282,0.09302596747875214,0.0345123189681697,1369.1739501953125
text_seed101,text,101,12,2,combined_spatial_shuffle,0.0963512733578682,0.9921191334724426,0.2923726439476013,0.09331924468278885,0.031468485775146694,1368.6365966796875
text_seed101,text,101,12,2,oracle,0.0963512733578682,0.0,0.0,0.028477085754275322,0.7044451540509937,1376.18310546875
text_seed101,text,101,15,2,cached_lowrank,0.11065109074115753,0.9565086960792542,0.2572281062602997,0.10417546331882477,0.05852294251198108,1443.55908203125
text_seed101,text,101,15,2,conv_delta,0.11065109074115753,0.955995500087738,0.25709009170532227,0.10415901243686676,0.058671615985037846,1422.2947998046875
text_seed101,text,101,15,2,shallow_delta,0.11065109074115753,0.9549190402030945,0.2568006217479706,0.10378258675336838,0.06207353169121866,1425.147216796875
text_seed101,text,101,15,2,combined,0.11065109074115753,0.9547367095947266,0.2567515969276428,0.1041068583726883,0.05914295398838812,1425.868896484375
text_seed101,text,101,15,2,combined_spatial_shuffle,0.11065109074115753,0.9607031345367432,0.25835609436035156,0.10393691807985306,0.060678775205304736,1425.1025390625
text_seed101,text,101,15,2,oracle,0.11065109074115753,0.0,0.0,0.04485830292105675,0.5945968302653942,1436.4884033203125
text_seed101,text,101,18,2,cached_lowrank,0.16349513828754425,0.883415699005127,0.24106024205684662,0.14569523930549622,0.10887112099163933,1509.1256103515625
text_seed101,text,101,18,2,conv_delta,0.16349513828754425,0.8846635818481445,0.24140076339244843,0.14540426433086395,0.11065083736534896,1498.6737060546875
text_seed101,text,101,18,2,shallow_delta,0.16349513828754425,0.8835465312004089,0.24109594523906708,0.14513060450553894,0.11232464753604479,1478.0567626953125
text_seed101,text,101,18,2,combined,0.16349513828754425,0.8848096132278442,0.24144062399864197,0.1452290415763855,0.11172256803767198,1492.2177734375
text_seed101,text,101,18,2,combined_spatial_shuffle,0.16349513828754425,0.8902207016944885,0.24291715025901794,0.14528444409370422,0.11138370464455208,1480.232421875
text_seed101,text,101,18,2,oracle,0.16349513828754425,0.0,0.0,0.08325283229351044,0.4907932237893768,1479.2357177734375
text_seed202,text,202,4,2,cached_lowrank,0.0710996463894844,0.9326204657554626,0.5669275522232056,0.07977589219808578,-0.12202938058331315,1117.3570556640625
text_seed202,text,202,4,2,conv_delta,0.0710996463894844,0.924463152885437,0.5619688034057617,0.07999879121780396,-0.12516440348479324,1122.611328125
text_seed202,text,202,4,2,shallow_delta,0.0710996463894844,0.9282140731811523,0.5642489194869995,0.07740854471921921,-0.08873318856150998,1123.2098388671875
text_seed202,text,202,4,2,combined,0.0710996463894844,0.9264914989471436,0.5632017850875854,0.07899505645036697,-0.1110471072898373,1123.3614501953125
text_seed202,text,202,4,2,combined_spatial_shuffle,0.0710996463894844,0.9610973000526428,0.5842381715774536,0.0776054784655571,-0.0915030159282888,1116.6416015625
text_seed202,text,202,4,2,oracle,0.0710996463894844,0.0,0.0,0.010501127690076828,0.8523040799309807,1173.1397705078125
text_seed202,text,202,9,2,cached_lowrank,0.07305076718330383,0.9932529926300049,0.34673553705215454,0.07184618711471558,0.016489629267898646,1289.4144287109375
text_seed202,text,202,9,2,conv_delta,0.07305076718330383,0.9940727353096008,0.3470217287540436,0.07101958245038986,0.027805111585169084,1293.4971923828125
text_seed202,text,202,9,2,shallow_delta,0.07305076718330383,0.9899500608444214,0.345582515001297,0.07058333605527878,0.033776936549257765,1293.7294921875
text_seed202,text,202,9,2,combined,0.07305076718330383,0.9909466505050659,0.34593042731285095,0.07067050784826279,0.03258363227135372,1264.7694091796875
text_seed202,text,202,9,2,combined_spatial_shuffle,0.07305076718330383,1.004513144493103,0.350666344165802,0.07134665548801422,0.023327772739381938,1258.81103515625
text_seed202,text,202,9,2,oracle,0.07305076718330383,0.0,0.0,0.021151037886738777,0.7104611121514277,1270.9068603515625
text_seed202,text,202,12,2,cached_lowrank,0.09098894149065018,0.9780536890029907,0.2947429120540619,0.08679767698049545,0.0460634494861709,1365.2188720703125
text_seed202,text,202,12,2,conv_delta,0.09098894149065018,0.9796180129051208,0.29521432518959045,0.0863606408238411,0.050866628306525316,1360.6068115234375
text_seed202,text,202,12,2,shallow_delta,0.09098894149065018,0.9754033088684082,0.29394420981407166,0.08600212633609772,0.054806826773173244,1336.81787109375
text_seed202,text,202,12,2,combined,0.09098894149065018,0.9764769673347473,0.29426777362823486,0.08614835888147354,0.053199680421318486,1350.532470703125
text_seed202,text,202,12,2,combined_spatial_shuffle,0.09098894149065018,0.9867497682571411,0.2973635494709015,0.0867985263466835,0.04605411465740892,1336.9400634765625
text_seed202,text,202,12,2,oracle,0.09098894149065018,0.0,0.0,0.03364338353276253,0.6302475555645447,1378.0035400390625
text_seed202,text,202,15,2,cached_lowrank,0.12810172140598297,0.9585255980491638,0.26015326380729675,0.12017683684825897,0.06186399738226991,1403.744140625
text_seed202,text,202,15,2,conv_delta,0.12810172140598297,0.9609308242797852,0.26080605387687683,0.12072533369064331,0.057582268484607166,1404.2567138671875
text_seed202,text,202,15,2,shallow_delta,0.12810172140598297,0.9583157300949097,0.26009631156921387,0.12031763046979904,0.06076492064860242,1405.0333251953125
text_seed202,text,202,15,2,combined,0.12810172140598297,0.958711564540863,0.2602037489414215,0.12058015912771225,0.058715544145056496,1436.054931640625
text_seed202,text,202,15,2,combined_spatial_shuffle,0.12810172140598297,0.9656275510787964,0.2620807886123657,0.12058691680431366,0.0586627917188811,1436.490478515625
text_seed202,text,202,15,2,oracle,0.12810172140598297,0.0,0.0,0.05279504135251045,0.5878662614908103,1420.3363037109375
text_seed202,text,202,18,2,cached_lowrank,0.1845271736383438,0.8988149166107178,0.2529570758342743,0.16838034987449646,0.08750377218421841,1471.4140625
text_seed202,text,202,18,2,conv_delta,0.1845271736383438,0.9012386202812195,0.2536391615867615,0.16864179074764252,0.08608695715372075,1480.2816162109375
text_seed202,text,202,18,2,shallow_delta,0.1845271736383438,0.8986668586730957,0.2529154121875763,0.1686011701822281,0.08630709039812866,1461.010498046875
text_seed202,text,202,18,2,combined,0.1845271736383438,0.899791955947876,0.25323203206062317,0.1686047613620758,0.08628762887505372,1460.818115234375
text_seed202,text,202,18,2,combined_spatial_shuffle,0.1845271736383438,0.9062893390655518,0.255060613155365,0.168702632188797,0.08575724180635558,1461.5897216796875
text_seed202,text,202,18,2,oracle,0.1845271736383438,0.0,0.0,0.08900358527898788,0.5176667830320391,1467.197998046875
texture_seed101,texture,101,4,2,cached_lowrank,0.06398778408765793,0.9812055826187134,0.5860076546669006,0.06848520785570145,-0.07028566205515763,1135.6787109375
texture_seed101,texture,101,4,2,conv_delta,0.06398778408765793,0.9599794149398804,0.5733307600021362,0.07249118387699127,-0.13289098709348013,1122.6480712890625
texture_seed101,texture,101,4,2,shallow_delta,0.06398778408765793,0.9798399209976196,0.585192084312439,0.07273013144731522,-0.13662525565318845,1111.2850341796875
texture_seed101,texture,101,4,2,combined,0.06398778408765793,0.9815840125083923,0.5862336754798889,0.07142049819231033,-0.11615832944723022,1118.5020751953125
texture_seed101,texture,101,4,2,combined_spatial_shuffle,0.06398778408765793,0.9916279315948486,0.5922322273254395,0.06719624251127243,-0.05014173360370132,1120.211669921875
texture_seed101,texture,101,4,2,oracle,0.06398778408765793,0.0,0.0,0.007717860862612724,0.8793854018754595,1123.8046875
texture_seed101,texture,101,9,2,cached_lowrank,0.26876288652420044,0.9928419589996338,0.6309611797332764,0.2776532471179962,-0.033078825386835,1382.3546142578125
texture_seed101,texture,101,9,2,conv_delta,0.26876288652420044,0.9894730448722839,0.6288201808929443,0.2768077850341797,-0.02993307079716475,1374.6190185546875
texture_seed101,texture,101,9,2,shallow_delta,0.26876288652420044,0.988360583782196,0.6281132102012634,0.2781851291656494,-0.03505782648528207,1376.931884765625
texture_seed101,texture,101,9,2,combined,0.26876288652420044,0.9865318536758423,0.6269510388374329,0.27615422010421753,-0.02750131789253404,1375.4805908203125
texture_seed101,texture,101,9,2,combined_spatial_shuffle,0.26876288652420044,0.9955771565437317,0.6326994299888611,0.2764533460140228,-0.028614291166760144,1372.6806640625
texture_seed101,texture,101,9,2,oracle,0.26876288652420044,0.0,0.0,0.055412158370018005,0.7938251107262592,1417.944091796875
texture_seed101,texture,101,12,2,cached_lowrank,0.24366456270217896,0.9803422093391418,0.47954699397087097,0.24783167243003845,-0.017101829177157704,1470.951171875
texture_seed101,texture,101,12,2,conv_delta,0.24366456270217896,0.9813070297241211,0.4800189435482025,0.24704509973526,-0.013873732789010211,1469.8370361328125
texture_seed101,texture,101,12,2,shallow_delta,0.24366456270217896,0.9806930422782898,0.4797186255455017,0.2463747262954712,-0.011122518446002984,1471.6729736328125
texture_seed101,texture,101,12,2,combined,0.24366456270217896,0.9810466766357422,0.4798915982246399,0.24682985246181488,-0.012990357418139326,1470.1959228515625
texture_seed101,texture,101,12,2,combined_spatial_shuffle,0.24366456270217896,0.9833372235298157,0.4810120165348053,0.2471831887960434,-0.014440450654144201,1471.519775390625
texture_seed101,texture,101,12,2,oracle,0.24366456270217896,0.0,0.0,0.061534348875284195,0.7474628719380295,1459.54833984375
texture_seed101,texture,101,15,2,cached_lowrank,0.2028874307870865,0.9624669551849365,0.3434285819530487,0.19909882545471191,0.0186734354004926,1495.07421875
